,id,popularity,release_date,runtime,title,vote_average,vote_count,director,content,posters
1334,23742,25.825771,"Feb, 2010",1hr 47min,Cop Out,5.3,511,Kevin Smith,action comedy crime newyork moneylaundere daughter police undercovercop lockedintrunkofcar baseballcard wedding policeofficer duringcreditsstinger detective jimmy paul despite year partner like polar opposite – especially pauls unpredictable antic suspend pay strapped cash try pay daughter wedding jimmy decide sell rare baseball card s worth ten thousand unfortunately collector shop rob card vanishe crook paul jimmy end go rogue track card drug ring theft time backup – warnerbro rock glock brucewillis tracymorgan juancarloshernández kevinsmith,https://image.tmdb.org/t/p/w500/qA31i7FPVDHezuoevx3497CvZd4.jpg
1335,259694,46.078371,"Jan, 2016",1hr 50min,How to Be Single,5.9,1201,Christian Ditter,comedy romance newyork basedonnovel onenightstand single new york city lonely heart seek right match alice robin lucy meg tom david common need learn single world fill everevolve definition love newlinecinema flowerfilm metrogoldwynmayerpicture welcome party dakotajohnson rebelwilson alisonbrie christianditter,https://image.tmdb.org/t/p/w500/a4Ce3qHqIyHM3QfGsiVTAu3YADJ.jpg
1336,62837,6.63839,"Sep, 2011",1hr 53min,Dolphin Tale,6.7,163,Charles Martin Smith,drama family dolphin boy trap summer tail story center friendship boy dolphin tail lose crab trap alconentertainment arcproduction inspire amazing true story winter morganfreeman ashleyjudd harryconnickjr charlesmartinsmith,https://image.tmdb.org/t/p/w500/92P8cAORDMW4Z8qxYpKz3iFdnYk.jpg
1337,8966,127.084938,"Nov, 2008",2hr 2min,Twilight,5.8,3561,Catherine Hardwicke,adventure fantasy drama romance soulmate vampire forbiddenlove immortality trust desire duringcreditsstinger womandirector interspeciesromance basedonyoungadultnovel fangvamp bella swan move small town pacific northwest live father start school meet reclusive edward cullen mysterious classmate reveal 108yearold vampire despite edwards repeated caution bella not help fall love fatal endanger life coven bloodsucker try challenge cullen clan summitentertainment maverickfilm imprintentertainment goldcrestpicture templehillentertainment twilightproduction live forever live kristenstewart robertpattinson billyburke catherinehardwicke,https://image.tmdb.org/t/p/w500/3Gkb6jm6962ADUPaCBqzz9CTbn9.jpg
1338,8470,27.465433,"Feb, 2002",1hr 56min,John Q,7.0,594,Nick Cassavetes,drama thriller crime fathersonrelationship chicago heartattack kidnap heartdisease hostagetake hospital john quincy archibald father husband son diagnose enlarged heart find receive transplant hmo insurance cover decide hospital patient hostage hospital put son donor list newlinecinema burgkoulesproduction evolutionentertainment father option leave choice denzelwashington robertduvall anneheche nickcassavete,https://image.tmdb.org/t/p/w500/xEE91LvXiqgs7Hmdl44LCzHtFf6.jpg
1339,11001,16.865782,"Sep, 1999",1hr 33min,Blue Streak,6.1,352,Les Mayfield,action comedy crime robbery diamant policeoperation policeeverydaylife thief policeofficer policestation mile logan jewel thief hit big time steal huge diamond year jail come find hide diamond police building build time robbery attempt regain diamond pose lapd detective columbiapicture s cop s martinlawrence lukewilson davechappelle lesmayfield,https://image.tmdb.org/t/p/w500/jek2osBtFhzU6Hjj7yp1egOtbqO.jpg
1340,138832,100.348805,"Aug, 2013",1hr 50min,We're the Millers,6.8,2972,Rawson Marshall Thurber,comedy crime mexico police gang drugsmuggle drug family veteran pot dealer create fake family plan huge shipment weed mexico newlinecinema benderspink heydayfilm newmantooleyfilm vincentnewmanentertainment slaphappyproductionsii ask jasonsudeikis jenniferaniston willpoulter rawsonmarshallthurber,https://image.tmdb.org/t/p/w500/qF2LJ0jwWrtXSuT4AFD5OS2IqaT.jpg
1341,16911,2.785832,"Dec, 2008",1hr 55min,The Inhabited Island,5.3,23,Fyodor Bondarchuk,action fantasy sciencefiction thriller basedonnovel brothersisterrelationship swordfight spaceship strugatsky brainwash bigcity girlfriendfromchina hardtokill outerspace testte testing headofstate threshold 22nd century furrow space protagonist free search group make emergency landing unknown planet stay people live planet remain stone level 20th century social problem miserable ecology shaky world artpicturesstudio nonstopproduction telekanalst premierestealthright   vasilystepanov pyotrfyodorov юлияснигирь fyodorbondarchuk,https://image.tmdb.org/t/p/w500/hG2PDKqPZwwC1MTDig3pbTkmXm4.jpg
1342,2163,9.176339,"May, 1997",1hr 35min,Breakdown,6.6,198,Jonathan Mostow,drama action thriller california bank ransom carbreakdown kidnapping donut highway barn vacation strand deception murder suspense redneck diner extortion captive carchase desert move trucker suv break remote southwestern road jeff taylor let wife amy hitch ride trucker help not return jeff fix suv track trucker   tell police s see amy johnathan mostow tense thriller follow jeff desperate search wife eventually uncover small town murderous secret paramountpicture dinodelaurentiiscompany spellingfilm happen kurtrussell jtwalsh kathleenquinlan jonathanmostow,https://image.tmdb.org/t/p/w500/h6POHvMnoqBVpAFQXCMBoTjru9.jpg
1343,36670,23.380757,"Oct, 1983",2hr 14min,Never Say Never Again,5.8,338,Irvin Kershner,adventure action thriller videogame spy bahamas british steal scubadive scuba britishsecretservice james bond return secret agent 007 time battle evil organization spectre bond defeat largo steal atomic warhead nuclear blackmail bond ally largo girlfriend willowy domino fall bond seek revenge time sean connery majestys secret agent 007 psointernational taliafilmiiproduction woodcote sean connery james bond 007 seanconnery kimbasinger klausmariabrandauer irvinkershner,https://image.tmdb.org/t/p/w500/zhoAL4o1STGgLbLxJ9r1ijfyHC9.jpg
1344,23048,33.926473,"Mar, 2010",1hr 41min,Hot Tub Time Machine,6.0,894,Steve Pink,sciencefiction comedy adventure femalenudity onenightstand timetravel timemachine incestovertone hottub peterpansyndrome fortysomethe ski malfunction time machine ski resort take man 1986 friend nephew relive fateful night change sure nephew bear unitedartist metrogoldwynmayermgm newcrimeproduction kick past johncusack lizzycaplan robcorddry stevepink,https://image.tmdb.org/t/p/w500/wjzbVXAes1acbh6k4OO5xVfy5.jpg
1345,227735,6.967857,"Sep, 2014",1hr 47min,Dolphin Tale 2,6.7,96,Charles Martin Smith,family drama dolphin aquarium swim team people save winter life reassemble wake surrogate mother pass order find companion remain clearwater marine hospital alconentertainment colorforce boxingcatfilm stpetersburgclearwaterfilmcommission winter amaze true story hope morganfreeman ashleyjudd nathangamble charlesmartinsmith,https://image.tmdb.org/t/p/w500/uBCyWQzqq6I60owpC9qCE5XAO1N.jpg
1346,2155,11.470135,"Feb, 2000",2hr 4min,Reindeer Games,5.4,173,John Frankenheimer,thriller prison robbery rolereversal extramaritalaffair assume dead cellmate identity girlfriend excon find reluctant participant casino heist dimensionfilm martykatzproduction trap set game benaffleck garysinise charlizetheron johnfrankenheimer,https://image.tmdb.org/t/p/w500/mj9OYd0bL6iGcrk53G6981OCICG.jpg
1347,8409,19.854932,"Apr, 2003",1hr 49min,A Man Apart,5.8,258,F. Gary Gray,action drama repayment arbitrarylaw cop lossofwife vetter wife kill botch hit organize diablo seek revenge responsible process vetter hick fight way chain diablo easy say vetter focus revenge newlinecinema newmantooleyfilms josephnittoloentertainment diaproductionsgmbhcokg love change man revenge tear apart vindiesel larenztate timothyolyphant fgarygray,https://image.tmdb.org/t/p/w500/z0JUBNk4BTBmeMOudrRH9GnOmK0.jpg
1348,222936,29.652536,"May, 2015",1hr 45min,Aloha,5.2,692,Cameron Crowe,drama comedy romance lovetriangle hawaii satellite military duringcreditsstinger communication celebrate military contractor return site great career triumph reconnect longago love unexpectedly fall hardcharge air force watchdog assign scottrudinproduction vinylfilm goodbye hello bradleycooper emmastone rachelmcadam cameroncrowe,https://image.tmdb.org/t/p/w500/58Y4CjcRX8AtMNtI0AXu9H7iebP.jpg
1349,31908,8.102925,"Dec, 1996",2hr 10min,Ghosts of Mississippi,6.2,40,Rob Reiner,history drama assassin widow trial civilright activist ghost mississippi drama cover final trial assassin bryon de la beckwith 60 civil right leader medgar ever begin murder event surround initial trial end hung jury movie cover district attorney bobby delaughter transformation alliance myrlie ever wife medgar ever involved bring beckwith trial time 30 year later character play actual participant story columbiapicture castlerockentertainment director good man come compelling true story alecbaldwin jameswoods virginiamadsen robreiner,https://image.tmdb.org/t/p/w500/gu81MbuLTPbw95xWuDuM7ddcCir.jpg
1350,10219,2.79483,"Dec, 1999",2hr 7min,Snow Falling on Cedars,6.3,32,Scott Hicks,drama romance journalist japanese wife fisherman war bias trial washingtonstate japaneseamerican japaneseamerican fisherman kill neighbor carl sea 1950s race figure trial reporter ishmael universalpicture thekennedymarshallcompany director shine ethanhawke youkikudoh reevecarney scotthick,https://image.tmdb.org/t/p/w500/h1CujbeKvwkR6LMr4jVuMM0C94X.jpg
1351,48171,11.492474,"Jan, 2011",1hr 54min,The Rite,5.8,556,Mikael Håfström,drama thriller horror vatican violinist hospital miscarriage exorcist romancatholic seminary limp toad clergy formalin walkingcane seminary student michael kovak colin odonoghue reluctantly attend exorcism school vatican rome michael meet unorthodox priest father lucas anthony hopkins introduce dark faith uncover devil reach holy place earth newlinecinema contrafilm midatlanticfilm hungariannationalfilmoffice laziofilmcommission romefilmcommission italiantaxcredit defeat believe anthonyhopkin colinodonoghue alicebraga mikaelhåfström,https://image.tmdb.org/t/p/w500/gRTxM95huMwIDfZBJWjuifMTfpx.jpg
1352,782,70.398356,"Sep, 1997",1hr 46min,Gattaca,7.5,1808,Andrew Niccol,thriller sciencefiction mystery romance paraplegic suicideattempt cheat dna spaceman newidentity heartdisease falseidentity bloodsample biotechnology spacemission dystopia investigation genetic hostility exercise eugenic dystopicfuture science fiction drama future society era indefinite eugenic human set life course depend dna young vincent freeman bear condition prevent space travel determined infiltrate gattaca space program columbiapicture jerseyfilm gene human spirit ethanhawke judelaw gorevidal andrewniccol,https://image.tmdb.org/t/p/w500/eSKr5Fl1MEC7zpAXaLWBWSBjgJq.jpg
1353,75531,1.068453,"Jan, 2000",1hr 35min,Isn't She Great,4.6,14,Andrew Bergman,drama comedy autism basedonarticle unsuccessful overthetop actress successful overthetop authoress biography jacqueline susann famed writer valley doll trashy novel face fail career susann meet successful promoter husband failure place commercial tv quiz hit idea writer pre60s book look trash nonprintable sexual revolution hit audience bear book story show hide scene story susans life include autistic son continue bout cancer hide death universalpicture mutualfilmcompany tohocompany britishbroadcastingcorporationbbc marubeni telemünchenfernsehproduktionsgesellschafttmg lobellbergmanproduction talent not bettemidler nathanlane stockardchanne andrewbergman,https://image.tmdb.org/t/p/w500/2JiksEdYKyAI9awGUde1bu5YqGA.jpg
1354,11802,6.293217,"Jul, 2008",1hr 21min,Space Chimps,5.2,99,Kirk De Micco,animation family spacemarine chimp space aftercreditsstinger circus monkey ham iii work circus s regularly shoot canon live shadow father legacy natural bear rebel authority ham iii initially reluctant dangerous space mission rescue lose space probe away go lot right stuffstyle astrotraine alongside highly prepared chimp luna titan starzmedia starzanimation odysseyentertainment studiopolis vanguardanimation houston problem andysamberg cherylhines jeffdaniels kirkdemicco,https://image.tmdb.org/t/p/w500/ecAKgzlt78OvEVpZURYYdSz8K5v.jpg
1355,9776,3.457194,"Jan, 2003",1hr 35min,Head of State,5.3,71,Chris Rock,comedy usa blackpeople usapresident presidentialelection electioncampaign presidential candidate die unexpectedly middle campaign democratic party unexpectedly pick washington dc alderman mays gilliam rock replacement   dreamworksskg 3artsentertainment   chrisrock berniemac dylanbaker chrisrock,https://image.tmdb.org/t/p/w500/oh0FLmUdfSjLpPOD3siKh3NGbOG.jpg
1356,18785,82.21166,"Jun, 2009",1hr 40min,The Hangover,7.2,6173,Todd Phillips,comedy underwear tiger stagnight hangover lostweekend bagoverhead chapel hitwithtireiron memoryloss lasvegas duringcreditsstinger elevator friend finally come raucous night bachelorparty revelry find baby closet tiger bathroom not locate good friend doug – s suppose tie knot launch frantic search doug trio persevere nasty hangover try church time legendarypicture greenhatfilm warnerbro ifpwestcoasterste guy not handle vegas bradleycooper edhelms zachgalifianaki toddphillip,https://image.tmdb.org/t/p/w500/uluhlXubGu1VxU63X9VHCLWDAYP.jpg
1357,365222,19.167377,"Dec, 2015",1hr 45min,Ip Man 3,6.5,379,Wilson Yip,action drama history biography band brutal gangster lead crooked property developer play city master ip force stand mandarinfilmsdistributionco   donnieyen lynnhung zhangjin wilsonyip,https://image.tmdb.org/t/p/w500/RTt4lgyTDI8JHMGbZGDDbcZmkM.jpg
1358,817,18.316151,"Jun, 1999",1hr 35min,Austin Powers: The Spy Who Shagged Me,6.2,1011,Jay Roach,adventure comedy crime sciencefiction savingtheworld moon submarine clone spy cia showdown android usapresident exoticisland cat lasergun nasa undercover spacemarine carjourney auto timetravel supermodel single aftercreditsstinger duringcreditsstinger diabolical genius dr evil travel time steal superspy austin powerss ' mojo ' austin return swingin 60 – help american agent felicity shagwell – stop dastardly plan austin face dr evil army minion save world unbelievably groovy way newlinecinema ericsboy m baby mikemyer heathergraham michaelyork jayroach,https://image.tmdb.org/t/p/w500/f2ohIBEbc3eERyU5pgSknm8DqUj.jpg
